[ 2024-11-23 22:13:50,374 ] 23 root - INFO - Logging system initialized.
[ 2024-11-23 22:14:05,127 ] 1038 httpx - INFO - HTTP Request: POST https://dagshub.com/login/oauth/middleman "HTTP/1.1 200 OK"
[ 2024-11-23 22:14:05,443 ] 1038 httpx - INFO - HTTP Request: POST https://dagshub.com/login/oauth/access_token "HTTP/1.1 200 OK"
[ 2024-11-23 22:14:05,626 ] 1038 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2024-11-23 22:14:05,630 ] 107 dagshub - INFO - Accessing as ajayreddy6601
[ 2024-11-23 22:14:05,859 ] 1038 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/repos/ajayreddy6601/network-intrusion-security "HTTP/1.1 200 OK"
[ 2024-11-23 22:14:06,280 ] 1038 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2024-11-23 22:14:06,298 ] 107 dagshub - INFO - Initialized MLflow to track repo "ajayreddy6601/network-intrusion-security"
[ 2024-11-23 22:14:06,298 ] 107 dagshub - INFO - Repository ajayreddy6601/network-intrusion-security initialized!
